id,text,label1,label2,label3
N178,哈哈~講不過人就開始說人工讀生了~長進點好嗎?,0,0,0
N1251,北部沒鍋燒麵才是讓人驚訝,0,0,0
N1117,tumblr真的屌打一切 而且素人超多,0,0,0
C331,我 也 對 著 我 媽 咆哮 過 為什麼 要 給 我 這 種 童年 ,0,0,1
N1798,木蘭當馬騎,0,0,0
B288,我覺得有些事情是原則問題，妳這次選擇妥協以後事事都是妳要妥協,0,1,0
N1387,印度、韓國、日本、美國，都有人實況,0,0,0
C302,我 個人 最 大 的 雷區 就 只有 「 欺騙 、 不 給 面子 」,0,0,1
N508,人家是西點軍校 你們是西點麵包阿,0,0,0
N946,口愛妹子說屌上有咖啡渣,0,0,0
N1138,洽啦啦啦啦泥~泥~~~,0,0,0
N195,/加分   有夠無言..,0,0,0
N174,靠 雷屁 我還沒看到他變吳彥祖那段耶,0,0,0
N1442,飲料，吃三寶飯很油，最好是茶類,0,0,0
N1073,算妳運氣好cd中,0,0,0
N1481,還好我都到房子外面打,0,0,0
N1649,教主好靠北XD,0,0,0
N689,馬的手機 幹O糧,0,0,0
N600,老闆跳樓 結束代理 清倉拍賣 老闆瘋了,0,0,0
N1824,我也快嚇死趕快油門加速撈跑...很怕甲土豆QQ,0,0,0
N825,敢來台北我的地盤 我馬上把你關到豬眷,0,0,0
N990,什麼時候表演榨汁？,0,0,0
N1161,認真回，就書內容差啊，漫畫走蘿莉風又沒劇情,0,0,0
N467,機器人有獨立的思考能力後，人類真的還有辦法控制嗎,0,0,0
N876,有點寫實，但是他的手段都是靠跟女人睡覺就太扯,0,0,0
B271,與其羨慕他人，不如變成理想中的自己更好,0,1,0
N140,手機版網頁阿 超快der,0,0,0
N398,偷懶個頭，沒有業務時還不能休息吃東西喔,0,0,0
N1067,先脫光你的手機…啊不是…先脫光你的姆咪,0,0,0
N666,準備吉你了 你完蛋了,0,0,0
N1820,版主不是可以無緣無故限制別人發言權力的,0,0,0
N1037,所以咧 現在出來抗議的年輕人誰領到退休金了?,0,0,0
N752,我比較好奇兩小時就兩小時，為什麼要寫兩小？,0,0,0
N375,鄉下的剪票口有時候沒人站欸,0,0,0
B153,我覺得妳 該 在意 的 是 他 不管 妳 的 感受 ， 這樣 妳 還 能 接受 嗎 ？,0,1,0
A89,沒關係 我打球洗好澡了,1,0,0
A129,很支持小兔子去中國好聲音,1,0,0
N821,還好玲北獨領發騷,0,0,0
N268,作者不是講過 他畫到現在故事只過半年時間,0,0,0
N370,你們很壞也，他們可能想說明天有沒有早餐吃吧？,0,0,0
N448,好吃的雞排就是好吃 不會因為你切了就變難吃,0,0,0
N297,南無本師釋迦牟尼佛,0,0,0
N1588,蓋蓋蓋蓋蓋,0,0,0
N932,台北在哪？,0,0,0
N296,也不看看大葉在什麼鬼地方 怎麼看都是淡江比較好,0,0,0
N279,是阿 盲點就在於 如果甲甲真如它們所說安全性行為,0,0,0
N1086,她在普羅米修斯裡超正的 身材比例超好,0,0,0
A41,我 哪 一點 最 吸引 你 ？ ,1,0,0
N920,你老闆住台中然後是死胖子？,0,0,0
N822,大概都是洗了但沒洗到很好學歷的人,0,0,0
N781,Kyrgios輸球爽,0,0,0
N1460,射她個滿當當，讓黏滑的寶寶種子緊緊黏著在子宮,0,0,0
N1547,搞不好有估計過他賺的錢夠賠侵權的賠償金才告的,0,0,0
B204,我 的 想法 是 不如 就 報復 社會 吧 ！ ， 這 個 社會 欠 你 的 ， 加倍 討回來,0,1,0
N1264,大學國文通識有教過,0,0,0
N1363,雷屁，我才剛看到博士偷看小哀洗澡,0,0,0
N1857,少說用個 水見式吧,0,0,0
N270,9.2只放開穴紀念歌,0,0,0
N1788,跟老人講他聽得懂？,0,0,0
N1789,在美國自由自在，去中國幹嘛？,0,0,0
N1701,覺得路邊停車確實比倒車入庫難XD,0,0,0
N168,問余文樂阿,0,0,0
N1773,這是五子棋已經用數學證明沒搞頭之後的變通方法,0,0,0
A57,我自己的上一任就是遠距離戀愛阿,1,0,0
N144,麻煩一次來，一個一個有夠浪費時間,0,0,0
N1717,目田罵最兇惹...中國報只想做路克布萊而已,0,0,0
N583,吃餅乾裡面有1000現金的,0,0,0
N266,那個時候還花一堆錢買攻略 現在想起來超白癡,0,0,0
N496,難怪買的人這麼多,0,0,0
N797,各自的擁護者開心就好，尤其不需要黑子來亂更好！,0,0,0
N1208,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0,0,0
N418,個人比較悲觀，什麼移民太空，人類基改都是極耗資源,0,0,0
N54,上課怎麼不會說不上白不上，選修修好修滿，四年之後，出去外面上課還要多付錢餒,0,0,0
N1318,吉你略誘啊,0,0,0
N1429,再怎樣都比那些X火、ㄗㄨㄣ、ㄗㄨㄣ的葛格好啦,0,0,0
N372,事實是後來馬英九明明沒有禁。關他屁事。,0,0,0
N7,根本垃圾 超沒品的,0,0,0
N73,子供向動畫 原來是擅長曲解原意的朋友呢,0,0,0
N753,全天母百貨公司加起來還比不上高雄一間夢時代,0,0,0
N1509,超無聊 找不到別的人生價值惹ㄇ？,0,0,0
N1444,裝外掛看評論啊,0,0,0
N1406,這輩子肥宅少數不會被當社會新聞上版面的機會,0,0,0
N1826,紅包來囉～,0,0,0
N550,這種事情很靠天分的　沒天分早點洗洗睡Y,0,0,0
B158,生活 不 開心 、 看 對方 ， 越來越 不 順眼 會 很 痛苦 啊 啊 啊 ， 這 是 你 想要 的 生活 嗎 ？ ,0,1,0
N1145,八卦一堆無用男 為什麼不乾脆砍掉重....,0,0,0
N692,最後發現琴酒也是臥底就好笑了,0,0,0
N1212,很好啊   過路費一公里收五塊就好了,0,0,0
N129,這個鍋貼呢,0,0,0
N585,#鋼琴教師#愛慕,0,0,0
N1277,應該說台男怎那麼孬 沒男子氣概,0,0,0
N931,湯師爺給我翻譯翻譯,0,0,0
A341,我阿公也不喜歡國民黨,1,0,0
B182,所謂 珍惜 朋友 是 一定 要 見面 的 嗎 ？我 覺得 不 是,0,1,0
N1175,無感到完全忘記有人號召過這個  XD,0,0,0
N100,你可是差點惹到最不能惹的人了,0,0,0
N711,中國例外 請中國長城關好費雯流出,0,0,0
N1291,肥宅不要亂告白,0,0,0
N1260,回去翻一下理化課本好嗎,0,0,0
N81,發現身邊的人都是魯蛇的時候,0,0,0
N1116,這篇釣得到 我把結衣幹到叫不敢,0,0,0
N1238,加拿大就是跟美國簽服貿 結果內需產業全被美國打爆,0,0,0
N239,教主開玩笑的啦 像我上次剛嗆完教主 結果,0,0,0
N1100,還以為美國屌面,0,0,0
N1143,purine要怎麼念成蜜蜜子,0,0,0
N414,本店不歡迎肥宅♪♪♪,0,0,0
N376,天天一帥哥 保證笑呵呵 看A腐逼挨 心情不悲哀,0,0,0
N1559,後就建國成功,0,0,0
N603,開窗大喊「賽林涼吉掰 齁大蘇牙啊 幹」,0,0,0
N45,愛情是什麼？這是不能強求的東西,0,0,0
N910,去看看賭鬼的,0,0,0
A269,啊就我覺得她好看 但也就只是好看而已,1,0,0
N1084,真的...到底什麼智障設計，還是bug？,0,0,0
N1732,職場跟社會生存鐵則  不要選邊站,0,0,0
N186,台灣沒人才,0,0,0
N1118,可以去告版主侵吞你的著作財產權 告到他不要不要的,0,0,0
N1365,健一會使出忍術考0分之術,0,0,0
N823,再從嘴巴出來,0,0,0
N153,的人際可能有影響,0,0,0
N1842,台灣歌手都去中國了 上一堆假掰矯情的歌唱節目,0,0,0
C325,一口氣 把 這些 年 憋 在 心 裡 的 感受 講出來 ， 眼淚 完全 止不住 ， 痛哭流涕,0,0,1
N1383,提早就醫求助  可有效減緩,0,0,0
A81,我 現在 面臨 轉系 ， 一 開始 也 怕 換 環境 什麼 的,1,0,0
N1359,這任務交給你發明了,0,0,0
N854,你可以開車上下班 別人不可以去洗頭 ？,0,0,0
N657,可以幹,0,0,0
N458,台灣垃圾量和能源浪費是全球數一數二（以數字來看）,0,0,0
N537,麻煩撐開一下你的咖稱,0,0,0
N1072,是愛同性戀的表現，要同性戀脫離聖經說的罪,0,0,0
N594,蠻牛 費神戴的那兩隻以外不用浪費錢買,0,0,0
N672,爛東西 品質差的又難消化 當作沒這個節好一點,0,0,0
B177,住宿可以學到很重要的一點就是溝通吧,0,1,0
N704,中樂透買下公司,0,0,0
N1749,有時候活著比死還痛苦和難受~,0,0,0
B242,健康 家庭 的 第一 定律 — — 夫妻 關係，才 是 家 中 的   No.1,0,1,0
N684,我妹妹都會開水龍頭或按沖水蓋掉 給你參考,0,0,0
C315,你 有過非常 怨恨 你 的 家人嗎？ ,0,0,1
N1592,只有麥當勞外送,0,0,0
N93,體脂肪最高代表,0,0,0
N1795,愛子好好的公主不當學壞跑去當8+9出陣頭,0,0,0
N328,有實力 比其他炒短線的歌星強太多了,0,0,0
N1204,都找恐龍啊，真的很愛冒險,0,0,0
N141,越來越怪了，為了彌補同性戀女兒亂搞一通,0,0,0
N217,拿紙本公文跑來跑去、聽文組官員指手劃腳,0,0,0
N1625,還有人開車時車窗全關聽音樂呢,0,0,0
N835,跟8+9一樣 今天公祭明天忘記,0,0,0
N908,妙麗嘴臉超噁心 偏激女權，演技超爛 滾,0,0,0
N864,每個人都開車騎機車，塞爆好嗎？,0,0,0
N476,說我帥 太。沉。重,0,0,0
N1108,會被staff23 ㄕㄢㄨㄅ,0,0,0
N241,我知道你想講蔣開穴 但悟空:,0,0,0
N646,都自己想 自己寫,0,0,0
N989,害???? 中國人看哪一國都覺得素質高好嗎,0,0,0
N544,跟你一樣醜,0,0,0
A286,我們公司不看學歷，沒在徵才,1,0,0
N1464,爐石一對臭甲獸人  不如用SV的斑比醬來占卜,0,0,0
N1535,想幹死富江,0,0,0
N659,還有人在玩喔?,0,0,0
B235, 我 就 覺得 那個 犯人 簡直 有病 ! ,0,1,0
N993,戰htc,0,0,0
N1440,皮帶有裝好嗎,0,0,0
N17,你這幾天要小心吧..,0,0,0
N1042,台女再賤還不是低聲下氣去捧,0,0,0
N520,有規定一定要外國紅，台灣才能紅？,0,0,0
N885,美國最大銀行? 哈哈,0,0,0
N1730,不一定是好笑，但你可以知道某些人真的人狂,0,0,0
B251,但是你的說法也沒錯,0,1,0
N227,經濟不好一定勞工的錯，總統絕對是對的,0,0,0
N442,乾 總算進來了,0,0,0
A125,妹妹也豪口愛,1,0,0
A122,一起撐香港，反極權！,1,0,0
N1248,棒協：還好酸民不敢,0,0,0
N1329,掉的到的話我看小叮鈴的圖片打____,0,0,0
N25,真心不知道怎麼辦了,0,0,0
N169,開始準備做麵粉,0,0,0
N1074,用手機記錄發生的事情,0,0,0
N49,看有沒有單親能補助的東西,0,0,0
N775,台灣魯蛇聯盟,0,0,0
C320,我後來想我那一年應該是有點不甘心，又習慣「喜歡」這個人,0,0,1
N1777,而且戲說台灣還有繼續做 超經典,0,0,0
C309,後悔 沒有 多 陪伴 家人,0,0,1
N1479,不要再講什麼日本人遇到英文就退避的屁話了,0,0,0
N158,看照片主流是 學生 肥宅 8+9 陪男友,0,0,0
A94,我跟你一樣只差不是水瓶,1,0,0
N590,19人就夠了，被豬殺死，這場等隊友carry了,0,0,0
N212,去問你阿公,0,0,0
N1326,人家花多少時間打手槍你花多少時間打手槍,0,0,0
N916,威爾史密斯不是去演美隊系列獵鷹了?,0,0,0
N1654,永遠不開機應該很戲劇性,0,0,0
N1852,就引擎買的呀！供應商查一下就好清楚了,0,0,0
N513,抓他到旁邊打_,0,0,0
N355,用聊天機器人騙裝備如何？,0,0,0
N5,地上都是碎玻璃！掃地了嗎？,0,0,0
N12,人家本性難改就不勉強她轉正了,0,0,0
N272,你只要會五十國語言加上從未缺勤也能申請,0,0,0
N1590,每月都沒開拉!,0,0,0
N1076,金髮軟體醜女阿,0,0,0
N446,選大碩不用選大學 台灣教育制度真的很..,0,0,0
N1801,圖片那髮型已經屌打很多只會剪短剃高的台男了好嗎？,0,0,0
N1763,佛教學校，畢業出來不是廟住就是塞公,0,0,0
N1735,台灣人不是多數想台獨,0,0,0
B274,我當時就是覺得如果他真的喜歡她，又或者他根本就沒有喜歡我，我告白了就可能就會很尷尬,0,1,0
N193,切肥宅的背脊肉去做排骨便當，就會 又厚又大塊了,0,0,0
B249,其實我覺得你們都有各自有道理的地方,0,1,0
N1576,金錢豹的話  要你的錢  也在乎你是否快樂的,0,0,0
N82,不支持哪個部分?,0,0,0
N477,說不定有些已經館訂了,0,0,0
A16,不過我也是那種放了消息就潛水的人,1,0,0
N381,派國家隊就會贏了 沒看我們讓很大嗎 都派地區隊,0,0,0
A61,你是鹹豆漿派還是甜豆漿派,1,0,0
N1354,子宮好騷疼,0,0,0
N1253,會到中X上班 可能真的是記者中程度最低的吧 可憐,0,0,0
N607,律師是算鐘點費的 講太清楚怎麼多賺你錢？,0,0,0
N432,甘你屁事 不會滾去自殺就都不用選 幹,0,0,0
N1268,這鞋子重的要死，真不懂為何這麼多人想要買來穿,0,0,0
C323,什麼 情況 下 ， 明明 不 喜歡 對方 卻 願意 讓 對方 挑逗 跟 輕撫 跟 揉 ， 除了 約炮 我 想不到 其他 情況 ,0,0,1
N433,穿反光背心就是要上場面fo了啦,0,0,0
N745,美國駐紮在中國大使館、領事館的海軍陸戰隊有佩槍,0,0,0
A27,我身份證不能用 之前掛失 禮拜五去解決 所以line pay還不能申請,1,0,0
N1659,賣保險說的話跟政府說的話等級都差不多,0,0,0
N1443,H&M...,0,0,0
N562,你可以進去花一百五 買半隻烤雞 一起吃阿,0,0,0
N1755,國棟社會搖,0,0,0
N470,人氣靠哥哥 家裡靠老婆 爬分靠小品 惡靈靠龜狗,0,0,0
N829,班長最好是有義務要去拜訪翹課的同學家,0,0,0
N1324,喝完變金龜人,0,0,0
N1844,沒有 單純砍好玩的,0,0,0
N1071,錢哥 去看個身心科吧,0,0,0
N421,小妖女不是，小騷貨才算,0,0,0
N148,hi 肉腳,0,0,0
N1708,日版八成要收了 沒新卡一堆復刻,0,0,0
B146,我覺得有 分手 才 會 成長 ， 只 是 一 個 過程 ， 接受 並 釋懷 ,0,1,0
N1321,勞基法，電業法，選罷法,0,0,0
N1217,準備好什麼,0,0,0
N1336,沒發明抗生素以前的人類真的是極其脆弱,0,0,0
N1671,游鴻明之亂哦,0,0,0
B142,愛 與 不 愛 不只 是 嘴巴 說說 ， 是 行動 ,0,1,0
N1174,高級酸聽不懂的人就轉台比較好,0,0,0
N511,我好興奮啊我好興奮啊,0,0,0
B219, 人 因 無知 而 幸福 ！,0,1,0
N1327,一定是韓國人的陰謀,0,0,0
N291,廣西學人出現啦 去天涯的台灣人多？,0,0,0
N410,不承認中華民國 還享用中華民國資源？,0,0,0
N609,BMI高錯了嗎 為啥要80我,0,0,0
N1362,啊，難怪在臺南想說怎麼有車延遲32分...,0,0,0
N313,人權是一樣的，不管你喜歡與否,0,0,0
N1134,因為現在華人沒人敢拍三級片了,0,0,0
N1775,小時候不讀書,0,0,0
N248,吹個球 吹個大氣球,0,0,0
N406,吃它下面>////<,0,0,0
N691,現在是高點可以換成現金快換,0,0,0
N793,拿不到頂級好歌是硬傷。,0,0,0
N791,出國等飛機結果颱風誤期   心很痛,0,0,0
B173,有 男友 之後 不 太 在乎 其他 男生 的 眼光 ， 就 沒有 什麼 自卑 的 問題,0,1,0
N1195,這道來說肥宅比阿基師強  滑還要更滑,0,0,0
N1655,她的臉 配上另一個奶 就是100分了,0,0,0
N1093,先查一堆資料 帶過去說你看過惹 其實不一定要先看,0,0,0
N184,不能穿內褲，有一年農曆七月我穿上了內褲，結果竟然,0,0,0
N203,74團加油好嗎 寒蟬效應不是這樣玩地,0,0,0
N1658,中藥，調身體，綁住你，調調調……,0,0,0
N185,阿就開刀如果不小心劃到腸 你的屎噴的到處都是,0,0,0
N1563,八月桂花香吧  老闆超愛的,0,0,0
N1609,台灣國覺青在慶祝中華民國雪崩外交,0,0,0
N151,醒醒吧快去準備學測,0,0,0
N1462,交易的時候怎麼不談忠誠,0,0,0
N1421,南斯拉夫內戰互相種族屠殺,0,0,0
N1087,高調 記者我嗆你/妳們後續不敢報!!!!!!,0,0,0
N358,幻想右肩了5個幼幼妹妹，保證宅男污名化,0,0,0
N400,最後悔做的事 應該比較一致,0,0,0
N1661,你挑的不怎樣 網路上更多更正的照片,0,0,0
N1569,被正妺爆蛋…舒服,0,0,0
N528,已經移走一大批人了，廣東是最大的僑鄉,0,0,0
N1294,不行啊 宅宅就是要嚴打 一直戳他痛處才是硬道理,0,0,0
A82,其實 我 蠻 主動 的 了   ， 我 有 些 邀約 她 也 都 說好,1,0,0
N1502,韓國每個團的歌都一樣公式啊,0,0,0
N1016,千萬別去媽寶版說，會被說不能體諒。,0,0,0
N181,滾啦寄生迷去隔壁西區好ㄇ,0,0,0
N347,早點洗洗睡 好嗎,0,0,0
N411,乾 我是不是跟帥哥這個稱號無緣QQ,0,0,0
C301,不 想 讓 他 覺得 因為 我 而 不能 做 很多 事情 ， 但是 這樣 卻 讓 我 不 是 很 愉快,0,0,1
A23,最喜歡跟女朋友一起做甚麼 ？,1,0,0
N572,天母美墨旁邊開一間KFC 投資者腦子不知道在想啥,0,0,0
N1171,去湯姆熊玩啊,0,0,0
N95,不用做口碑喔,0,0,0
B199,你 好像 有點 太 在意 失敗 這 件 事情 了 ， 勸 你 不要 怕 失敗 ,0,1,0
N1513,有康寶雞湯塊，你也可以是食神,0,0,0
N50,同意同意,0,0,0
N1168,先教他打飛機,0,0,0
N956,只想看賈靜雯,0,0,0
N1831,有看到蟑螂就贏了,0,0,0
N160,你是第99999個問這件事的人,0,0,0
N1052,這樣以後就不能拿自己是女生來說嘴了,0,0,0
N1780,19字 掰,0,0,0
N1747,二戰 德國舊馬克 表示,0,0,0
N673,韓國年輕人沒進前十大企業 比台灣慘,0,0,0
N1847,你可以叫中國測試看看,0,0,0
N220,realtw，XX製造機,0,0,0
N634,你是想多早,0,0,0
N1465,你國小同學是智障 end,0,0,0
N598,以前是地虎 現在被北部狠甩 只能當地鼠了,0,0,0
N1455,就偽板主丫 你是第902413位問這個問題的人,0,0,0
N427,發這文請附圖,0,0,0
N1312,正在吃小泡芙,0,0,0
N1099,聽老一輩說，好像是習俗，有越炸越旺ㄉ意思!,0,0,0
N1348,想當初在八卦被雷結局就不爽 補個幹,0,0,0
N165,暁子我可以!!,0,0,0
A291,我很想念我的家人,1,0,0
N1159,因為太餓了  幹完就達她回南台科大,0,0,0
A104,我家開公益路上一家燒肉店 身高很高 喜歡戴老帽 Ig粉絲多人,1,0,0
N1285,黃Yee派來的,0,0,0
N676,愛是一種化學變化，會燒完QQ,0,0,0
B159,價值觀 不同 真的 不要 在一起 甚至 是 結婚 ， 要 和 你 走 一輩子 的 人 ， 路 上 還 會 發生 多少 事,0,1,0
N1450,對方愛錯人的時候,0,0,0
B252,所以我覺得從你的角度，你應該去檢查他想花費東西是不是必須,0,1,0
N1394,暴露年齡了！老人吼？,0,0,0
B166,況且 你們 也 還 沒 結婚 完全 沒 必要 這樣 養 他,0,1,0
N1595,沒人坐無所謂 但是有人要坐還不讓開真的很幹你娘,0,0,0
N992,應該射完才說,0,0,0
N10,傻眼,0,0,0
N1751,請問中國除了中共這個最大黑道有其他知名黑道嗎,0,0,0
N9,都大學了不是嗎？,0,0,0
N963,人少清幽，這點贏台中,0,0,0
N1053,傷心得人開靈車,0,0,0
B234,你 支持 廢除 死名 嗎 ? ,0,1,0
N778,潘阿才在那吃晚餐,0,0,0
N561,滾去自殺 不用客氣,0,0,0
C307,在 我 五 歲 的 時候 離婚 了 ， 想 抱怨 什麼 ， 但 每 次 想起 總 覺得 很 苦,0,0,1
N1645,kellymochi我老婆,0,0,0
N1082,根本之道就是每個人都繳一樣多 退休後也都領一樣多,0,0,0
N380,改革找國棟,0,0,0
N1783,幫他吹喇叭還回去 吹一首好聽的歌曲,0,0,0
N1696,按部就班能賺什麼錢還被笑奴,0,0,0
N1580,老闆變中資了,0,0,0
N1317,美國彈射器不是英國設計製造？,0,0,0
N1225,戰鬥女子學園,0,0,0
N1484,有抓到市場消費者喜好啊～,0,0,0
N1581,幹你娘是在快三小的啦,0,0,0
B264,我覺得這個想法很棒,0,1,0
N1056,我幹你媽的糞青,0,0,0
N447,吃的跟肥宅一樣大隻就能做大事,0,0,0
N650,一碗$80料超多 然後可以跟老闆說要加麵,0,0,0
N764,聽說雞肉沒事,0,0,0
N668,放蘿莉控國歌,0,0,0
N890,看起來好難吃 又焦又沒醬,0,0,0
B167,建議 還是 要 為 自己 存 點 錢 不要 通通 花 在 男方 身 上 了 ！,0,1,0
N1057,長官，你還沒入伍我已經在這待了50年了,0,0,0
C299,男朋友 也 不會 讓 我 覺得 自卑 ， 可是 在 還 沒有 男朋友 之前 滿 自卑 的 ,0,0,1
A28,好 我等等打給她,1,0,0
N324,感覺超難聽 假搖滾+假R&B,0,0,0
N547,尻一槍 聖人模式就好睡了,0,0,0
N387,沒什麼人啊 該不會...,0,0,0
N777,對人類文明進步毫無貢獻 還毫無廉恥心。,0,0,0
N839,崩潰的就老人阿 老人沒有辦法接受新事物,0,0,0
N1664,以前屁孩時期闖紅燈被壓在車底縫線，差點gg,0,0,0
N1856,觀落音就知道了，問館長幹嘛，要問法師吧,0,0,0
N625,當然是正妹，帥哥還要看有沒有錢,0,0,0
N1316,真的該改一下上班時間吼,0,0,0
N1131,金鐘獎也不可能啦 就這幾年萬秀豬王,0,0,0
N1793,年收六十萬但是總資產一兆的話算是有錢人,0,0,0
N1497,3 頭髮好毛,0,0,0
A30,你吃飽了沒,1,0,0
N1832,高雄客運 彰化客運 白鴿交通(屏東客運),0,0,0
N13,讚讚,0,0,0
A84,我要來去Steam秋季特價買東西,1,0,0
N322,還好我住台北，又不是住在落後鄉下,0,0,0
N554,奴性不夠重的都被人殺光了 你說呢,0,0,0
B198,我 覺得 抱怨 的 目的 是 為了 抒發 情緒 ， 而 不 是 改變 現實 。 ,0,1,0
N767,站內信把錢匯給我 吧 我好餓,0,0,0
N98,有錢人不帶錢包的...,0,0,0
N1146,幹 嗆三小,0,0,0
N1234,正妹有肥宅警報器 有肥宅就會避開 懂?,0,0,0
N307,gan你妹的中和徐蟲泰還錢啦!!!!,0,0,0
N171,Elekedji,0,0,0
N1703,跟小學生說作業被狗吃了一樣，爛藉口,0,0,0
N853,放火整天消費周子瑜……,0,0,0
N1104,永川好難吃 我上次第一次去吃,0,0,0
N700,上禮拜才看到有人跑去換  當然是被換過的  哈哈,0,0,0
N6,被戳中笑穴,0,0,0
N1236,這麼早就大紅已經很好了 多的是根本沒人記住的,0,0,0
N260,很生氣沒錯 尤其是看到滯台支那在那扯後腿,0,0,0
N1288,人帥就是潮，肥宅就是油,0,0,0
N880,實！民進黨還在包庇？給我出來下跪道歉！,0,0,0
N832,目標明顯 遇到壞人比較容易存活,0,0,0
N799,8+9，毒蟲，精神病，不定時炸彈很多種...,0,0,0
N1027,看完skt對FW 直接上考場,0,0,0
N111,人家 是真的有實力的 反觀希婆,0,0,0
N1727,南西還不睡喔,0,0,0
N107,這個時候你們2個中間的手從後面迴上來把他大臂絞住,0,0,0
N1814,哪有什麼相反 明明不一樣的東西,0,0,0
C314,我真的很不想給人家知道,0,0,1
N1882,我的另一半什麼時候出現,0,0,0
N62,真的,0,0,0
N773,台女>甲>>>>>>>>>>>>>台男,0,0,0
A93,我的異性朋友比我男朋友多但我好像比較常吃醋,1,0,0
N578,台北貧民窟的人就算住貧民窟還是要裝闊拿哀鳳,0,0,0
N1018,有吃過拿3腥的質佳魚算不算??,0,0,0
N1601,是甲也比魯蛇好ㄌ 至少有洞玩,0,0,0
N1132,才5月 台電藏電欺騙台灣人(開冷氣,0,0,0
N1836,在臺灣的基本上應該是低調友好外交吧 兩個邊緣人,0,0,0
N1106,趕快找他師兄回來教訓他阿,0,0,0
N48,這很正常沒錯,0,0,0
B267,我是覺得妳朋友也有問題 也有可能是睜一眼閉一眼,0,1,0
N1740,然後天龍國民還以為自己真的尊爵不凡,0,0,0
N1466,想試 可是我不喜歡吃酸菜 就一直擱著,0,0,0
N346,糞土匪人員額度！！。．詞人民間,0,0,0
N1490,來我家吃吃看,0,0,0
N970,外國人擦脂抹粉的垃圾最令人討厭，當外國人等於中國,0,0,0
N350,初音不是軟體,0,0,0
N1246,爸爸 國民黨高級黨證 民進黨中高級黨證 軍人世家,0,0,0
B218,只要去 做 些 原本 不 敢 做 的 事 ， 現實 狀況 都 會 好轉 ,0,1,0
N1731,先去銀行開戶 然後請媽媽匯給你,0,0,0
A342,家人們不希望我去報警，但是我爸爸他真的下手很重,1,0,0
N1786,不是 還有你怎麼知道是同公司的人搞他....,0,0,0
B352,我覺得越生氣越兇小孩會越害怕說實話耶,0,1,0
N1280,Nigger問候，反正又不在美國，那是美國文化。,0,0,0
N1155,重考去大葉,0,0,0
N1400,斧頭幫在這街坊開一個堂，你就是堂主,0,0,0
N1187,我在美國都買這牌，便宜,0,0,0
N592,螢幕上的手油就看得出來了幹嘛要化學藥劑,0,0,0
N221,我棒球慢壘兩邊都打，打擊沒問題守備就不太行了,0,0,0
N319,幹嘛吃自己的肉,0,0,0
N1815,我每年都去銀行換一次零錢 大約都有1萬,0,0,0
N1181,掀起了你的蓋頭來　讓我來看看你的練,0,0,0
B247,我覺得我沒有辦法了,0,1,0
N1781,別庸人自擾了,0,0,0
N250,「為了增加陰氣 就羞恥的扮成偽娘吧」,0,0,0
B226,你 根本 沒 錯 ， 錯 的 是 那些 小心 眼 又 愛 吃 醋 的 男生 。,0,1,0
N883,現實社會的邊緣人…各位給他們點空間吧…,0,0,0
N542,鴨肉哪裡買的   米粉超噁難吃,0,0,0
N632,第一個吃牛鞭的在想什麼,0,0,0
A48,你的寵物叫甚麼名字,1,0,0
N1487,廣告不實，說全家就是你家，拿東西還要給錢,0,0,0
N1790,兇什麼明明就沒啥改,0,0,0
N276,靠北 回錯篇,0,0,0
N177,講都很有道理  實際發生在自己身上又完全不一樣了,0,0,0
N199,靠北這幹嘛討圖,0,0,0
N92,就變成席巴 被玩家電爆,0,0,0
N1485,沒有資料,0,0,0
N1151,蠟筆小新有演過 複製人那個,0,0,0
N1198,反而日本人早上並不吃漢堡之類年輕人也一樣,0,0,0
N1493,自己買個小電風扇吧,0,0,0
N1883,有小孩有動力,0,0,0
N1542,想買都買不到,0,0,0
N154,你有坐著看完嗎  還不是跑去開零食,0,0,0
A115,我已經畢業了,1,0,0
A137,我是新竹人,1,0,0
N1667,烙印比獵人還慘，神之手一個都還沒幹掉就畫這麼多年,0,0,0
N194,那些看日劇的人都剛好成長,0,0,0
C327,心情 每 一 天 都 過 的 很 槽 ， 每 天 幾乎 會 哭 一 次,0,0,1
A292,我很想念我媽媽,1,0,0
N1641,帶天命。在鬼島是要抓乩替宮廟辦事的說詞,0,0,0
N1393,無恥工讀生跟腦殘仇女廢材會支持狼師,0,0,0
N473,油雞改成醉雞而已,0,0,0
N384,非洲一堆國家和中國正打得火熱朝天咧，很多關係是從,0,0,0
N593,新竹風飛沙感覺比嘉義蕭家班還猛,0,0,0
B276,「溝通」真的很重要，真的要先說清楚自己的需求/雷點,0,1,0
N1130,還蠻賺的 而且盟內有個職業商人超好用....,0,0,0
A114,我要畢業了,1,0,0
N849,所以為什麼要發很多甲甲相關文章？這裡是甲版？,0,0,0
N1837,開心R http:)www.XD.com,0,0,0
N1426,"6年狂賺9億 台灣""排毒教父""林光常官司上身",0,0,0
N146,那這樣給他們多一點退休金和福利好像也沒什麼不好,0,0,0
N1019,好啦好啦 生日快樂,0,0,0
B197,一直 不 認為 結婚 就 要 雙方 家庭 所有人 都 滿意 喜歡 才 能 結,0,1,0
B163,愛情 是 一段 旅程 ， 人 們 走走 停停 來來往往,0,1,0
N1875,讓五毛加班48小時阿顆顆,0,0,0
